sample_id,bases,number_of_reads,coverage,avg_read_length,insert_size_metrics,platform,instrument_model,library_source,library_strategy,library_layout,seqencing center
BS_7327SDAQ,38390163030,142185789,,270,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_742CDKAS,151554382822,1010424700,79.734345,149.990774,357,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_742RHK1M,41198085632,160930022,,256,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_74A1TB03,130418187450,869454583,74.470591,150,350,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,Genomic Clinical Core at Sidra Medical and Research Center
BS_74FS6GMW,34752951990,128714637,,270,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_74G5K7JF,13954358400,69771792,,200,,ILLUMINA,Illumina HiSeq 2500,TRANSCRIPTOMIC,RNA-Seq,paired-end,BGI@CHOP Genome Center
BS_74SJ7YV4,22938526019,227114119,200,101,166,ILLUMINA,Illumina NovaSeq 6000,GENOMIC,WXS,paired-end,The Translational Genomics Research Institute
BS_74TZJTW0,24689361625,244449125,200,101,177,ILLUMINA,Illumina NovaSeq 6000,GENOMIC,WXS,paired-end,The Translational Genomics Research Institute
BS_751B2CF8,64848799770,431765726,36.059819,150.194413,361,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_75VHXMZN,122994151435,821470275,61.83632,149.724409,288,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_769BDPDB,32161148530,126618695,,254,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_77317DY4,50373465166,198320729,,254,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_775HDFNY,40996116525,150168925,,273,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_77CDMEY4,35657833120,131578720,,271,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_78QX3XDF,29113890897,106644289,,273,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_78TQS4Y3,106006927617,711321183,55.670477,149.028217,315,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_797V83YM,93991702003,626389730,53.045428,150.05307,390,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_79FBVAB7,58258284485,387882573,27.08219,150.195674,422,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_79NQJZ09,121673480611,812003625,63.292381,149.843519,324,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_79SYEHY3,121347444934,808434465,68.352933,150.101771,349,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_79WC98WQ,2742869900,54857398,4676.65813,50,,ILLUMINA,Illumina HiSeq 2500,TRANSCRIPTOMIC,miRNA-Seq,single-end,BGI@CHOP Genome Center
BS_7B89YR6K,31020289344,117501096,,264,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_7BNQBB26,93184459748,620174319,53.30368,150.25527,391,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_7BTZQKYY,74314569150,275239145,,270,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_7BW0YRPY,32255684096,125998766,,256,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_7C40TRCY,33840112900,123054956,,275,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_7CBZW7P6,49014573507,326563072,28.309051,150.092211,422,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_7F07M7JG,95998512300,639990082,50.078752,150,316,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,Genomic Clinical Core at Sidra Medical and Research Center
BS_7F596PRZ,91053277650,607021851,49.69,150,372,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_7FHJGTZG,68531529259,456436431,36.773988,150.14474,375,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_7FWZ518S,31840946319,116633503,,273,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_7G3AFSCR,104838629898,698453223,56.967616,150.101147,331,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_7G42J2SK,21730157600,108650788,,200,,ILLUMINA,Illumina HiSeq 2500,TRANSCRIPTOMIC,RNA-Seq,paired-end,BGI@CHOP Genome Center
BS_7GJT4A6A,29794720437,114156017,,261,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_7GKF6M85,132711952610,883282422,73.881899,150.248606,412,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_7GZKB2J6,65644170450,437627803,34.859367,150,330,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,Genomic Clinical Core at Sidra Medical and Research Center
BS_7H4RFCW9,31347216640,115247120,,272,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_7HC4W4SA,91745684776,611341789,48.645738,150.072654,346,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_7JVKJPB7,84484057800,563227052,40.55,150,289,ILLUMINA,Illumina NovaSeq 6000,GENOMIC,WGS,paired-end,Novogene
BS_7KR13R3P,13882988330,137455330,200,101,187,ILLUMINA,Illumina NovaSeq 6000,GENOMIC,Targeted,paired-end,The Translational Genomics Research Institute
BS_7M5272WN,98382587213,656030122,54.697713,149.96657,364,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_7M6F9GQD,133712262283,890562837,72.823387,150.143546,379,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_7M7JNG00,92546476189,616579706,52.900278,150.096533,365,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_7N0B2CY1,25934816721,102509157,,253,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_7N8XY997,36902286382,123419018,,299,,BGISEQ,BGISEQ-500,TRANSCRIPTOMIC,RNA-Seq,paired-end,BGI
BS_7NEND0C1,70145710334,470912885,36.540858,148.956872,320,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_7P378T0E,84484057800,563227052,40.55,150,289,ILLUMINA,Illumina NovaSeq 6000,GENOMIC,WGS,paired-end,Novogene
BS_7P83Z28P,37114553276,135454574,,274,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_7PAAZQE6,22561071512,153445300,376.71339,147.030059,284,ILLUMINA,HiSeq X Ten,GENOMIC,WXS,paired-end,NantOmics
BS_7PF3C1P7,138029150523,918586437,73.725154,150.262561,405,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_7PKPNFFK,125517108150,836780721,69.874307,150,350,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,Genomic Clinical Core at Sidra Medical and Research Center
BS_7QH9BCJQ,54616133997,363479511,32.047075,150.259182,384,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_7QSPXKMP,71785169988,477875753,41.338179,150.217226,429,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_7RQCH5Y7,93312206533,621696613,51.541807,150.092834,361,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_7S2CDYVX,98727620250,658184135,41.806304,150,267,ILLUMINA,Illumina NovaSeq 6000,GENOMIC,WGS,paired-end,Novogene
BS_7S6GNG04,33775874370,125095831,,270,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_7SBP2ZC8,1822305350,36446107,3764.8538,50,,ILLUMINA,Illumina HiSeq 2500,TRANSCRIPTOMIC,miRNA-Seq,single-end,BGI@CHOP Genome Center
BS_7T1J3KET,24691976568,97984034,,252,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_7V4S5B83,69939840877,465856410,38.035529,150.131756,343,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_7WM3MNZ0,12434827504,61558552,,202,,ILLUMINA,Illumina NovaSeq 6000,TRANSCRIPTOMIC,RNA-Seq,paired-end,The Translational Genomics Research Institute
BS_7WNSZNE3,45620361407,168340817,,271,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_7WQ4F99X,53574426221,356754878,30.866842,150.171531,404,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_7XEH55CB,50176984172,333832812,28.171734,150.305729,423,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_7XQRH69M,33245755752,125930893,,264,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_7XRN3CFX,40762640340,150972742,,270,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_7XX4Q2RJ,67396107924,449191860,31.001565,150.038578,323,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_7XZNDFV4,120355674257,802525878,65.656007,149.971082,352,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_7Y5E5KQW,103772430501,691549952,56.028124,150.057751,366,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_7Z93ZYMS,35593555179,130379323,,273,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_7ZV3DPGT,51684442500,190717500,,271,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_80078QDG,122367190638,814994155,67.029174,150.144869,371,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_80X7AVCP,105279203897,702034158,58.351292,149.963079,355,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_81PR0E1C,63043390949,420058143,34.572233,150.082535,333,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_81S538NW,84484057800,563227052,40.55,150,289,ILLUMINA,Illumina NovaSeq 6000,GENOMIC,WGS,paired-end,Novogene
BS_81SP2HX4,32357163300,117662412,,275,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_81SVXT4D,84484057800,563227052,40.55,150,289,ILLUMINA,Illumina NovaSeq 6000,GENOMIC,WGS,paired-end,Novogene
BS_8226HD4X,108542848766,722421102,61.607414,150.248724,388,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_823V5X6Z,129138665386,860296047,70.563503,150.109565,355,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_82HQ2RBJ,62586836810,416510557,34.551583,150.264707,370,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_82KENKT0,84484057800,563227052,40.55,150,289,ILLUMINA,Illumina NovaSeq 6000,GENOMIC,WGS,paired-end,Novogene
BS_83MSWR59,124329716354,828218103,69.273195,150.11712,370,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_83YQS965,72902975184,485677762,37.015677,150.105648,360,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_84AQCZE4,130928169488,872664839,67.75138,150.032594,312,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_84QXT7FR,47131948350,314212989,26.396575,150,351,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,Genomic Clinical Core at Sidra Medical and Research Center
BS_84XCR9GG,38520560650,140074766,,275,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_850BAHH9,29984695430,109433195,,274,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_853PNV7P,115450343034,768497543,63.712627,150.228643,357,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_859AV1DB,130128474900,867523166,71.697404,150,344,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,Genomic Clinical Core at Sidra Medical and Research Center
BS_85KFJ81X,75102718955,500134958,35.323688,150.164906,385,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_85Q5P8GF,114902507543,765934910,64.263775,150.016021,384,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_85TADN40,68375245996,455178530,37.17416,150.216325,365,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_85Y70BHE,97216529869,647851607,55.826395,150.059873,370,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_862NMAR7,59198402986,225948103,,262,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_86EDWEA2,68547801808,456508051,38.681637,150.15683,364,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_86Q14TZG,39135849300,144947590,,270,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_86QSEFS7,131489460100,876023207,72.360236,150.098147,362,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_872Q3FK2,119798263334,799195185,64.542134,149.89863,351,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_872YDFKD,72280631532,481002427,39.839155,150.270825,414,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_874XHFP7,59478320284,395837932,33.972903,150.259274,387,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_8782G07F,70914738823,472090585,34.369884,150.214262,368,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_886M7JMG,106259917850,707441892,59.898148,150.203033,378,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_88B4WV6J,60390605481,401794239,35.183967,150.302318,415,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_88FW45Z8,53066577267,353518265,27.745694,150.10986,413,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_893A91ZM,46703045034,177578118,,263,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_895FJ34T,97305909861,648527833,55.985437,150.041224,371,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_89N80Q5Q,63163433022,420593934,35.783517,150.176757,405,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_89RCN9PF,168212474657,1121718397,93.293538,149.959629,358,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_8AEFKGN1,57914958164,385510358,33.020155,150.229318,379,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_8AY2GM4G,119116356456,793713763,65.584652,150.074702,365,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_8B1YF57H,107469551053,716461424,58.998749,150.000471,359,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_8B6J1GTB,10571987645,104673145,170,101,168,ILLUMINA,Illumina NovaSeq 6000,GENOMIC,WXS,paired-end,The Translational Genomics Research Institute
BS_8BD8WD38,130112752220,867225824,73.066981,150.0333,369,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_8BM1WTGR,99500772921,662890359,55.687537,150.101403,380,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_8BNM6DE1,25149777581,170950376,212.8822282,147.117416,293,ILLUMINA,HiSeq X Ten,GENOMIC,WXS,paired-end,NantOmics
BS_8BS10XE2,100654070406,670189908,56.670059,150.187386,368,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_8CA214YR,119321842619,798476442,63.48479,149.436898,336,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_8CA6RYK8,60499164460,403012924,35.241208,150.117182,429,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_8CDVTS20,59807938589,397880286,34.283278,150.316416,412,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_8D0NYM46,37614757362,137782994,,273,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_8D40GRF9,67425403850,448679512,36.127162,150.275201,376,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_8D52JK1Q,120645328918,803145246,69.22844,150.216078,389,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_8E0JGN14,67690456805,450621739,38.402308,150.215693,382,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_8EB1S8MK,117821682349,785860088,64.874136,149.927047,350,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_8EXFWVFX,10043178915,99437415,130,101,174,ILLUMINA,Illumina NovaSeq 6000,GENOMIC,WXS,paired-end,The Translational Genomics Research Institute
BS_8F5V59SS,84484057800,563227052,40.55,150,289,ILLUMINA,Illumina NovaSeq 6000,GENOMIC,WGS,paired-end,Novogene
BS_8F9BDWY4,39926468686,145717039,,274,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_8FSJDG2T,111125911081,740219715,60.884816,150.125576,368,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_8H2XX24V,134650944150,897672961,70.499739,150,336,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,Genomic Clinical Core at Sidra Medical and Research Center
BS_8HZ761SQ,50993752620,339668799,27.982556,150.127868,374,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_8J09S6MZ,23715150072,97193238,,244,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_8J3B6ZB6,30888702534,112732491,,274,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_8JEJCH4Z,15833486392,156767192,200,101,192,ILLUMINA,Illumina NovaSeq 6000,GENOMIC,WXS,paired-end,Ashion
BS_8JFMP1T1,138691843190,923884501,45.551009,150.118162,345,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_8MA5B8Y9,11307427400,56537137,,200,,ILLUMINA,Illumina HiSeq 2500,TRANSCRIPTOMIC,RNA-Seq,paired-end,BGI@CHOP Genome Center
BS_8NY9J9NQ,31362470944,115303202,,272,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_8PNA0V6R,42115165068,153704982,,274,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_8PRJTBE1,56506695358,376206511,32.562618,150.201269,383,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_8Q2EAYJR,60444366381,402180475,33.991127,150.291648,394,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_8Q77HZ4R,26067650910,109527945,,238,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_8Q8CAY84,101196029346,673647271,58.039222,150.221093,412,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_8Q8N6AHW,112978421249,753331483,61.94237,149.971724,338,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_8QB4S4VA,36596827200,121989424,,300,,BGISEQ,BGISEQ-500,TRANSCRIPTOMIC,RNA-Seq,paired-end,BGI
BS_8R1DYXMB,63010251605,419261400,35.259527,150.288702,390,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_8RCR7Y4B,37949185772,138500678,,274,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_8RHPJ740,31878702912,118950384,,268,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_8S2CZBA6,114809459269,764856860,65.321589,150.105811,389,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_8S86CM61,26506731069,97094253,,273,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_8SETK1J4,137001311775,912164875,75.303236,150.193584,379,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_8SKZ7BRN,39239432263,144794953,,271,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_8SMZ11ER,46880264218,312002004,27.007865,150.256292,387,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_8SYN7GXG,138743903612,923420090,71.356908,150.250038,394,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_8T7DZV2F,10636870600,53184353,,200,,ILLUMINA,Illumina HiSeq 2500,TRANSCRIPTOMIC,RNA-Seq,paired-end,BGI@CHOP Genome Center
BS_8TFBNHT0,126981796653,846366722,70.739173,150.031651,376,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_8TW4H1T3,35983346360,120345640,,299,,BGISEQ,BGISEQ-500,TRANSCRIPTOMIC,RNA-Seq,paired-end,BGI
BS_8VAZSJEN,26526714504,98980278,,268,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_8W0FNBWF,113650931135,756869669,64.395092,150.159183,353,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_8WJR4AA3,128112493560,854114346,67.312583,149.994546,314,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_8WPNFT03,15554199000,62216796,,250,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_8WTBCJT5,53547187394,356633781,30.846886,150.146145,424,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_8X2PEXCW,45719528736,302778336,22.865069,151,309,ILLUMINA,Illumina NovaSeq 6000,GENOMIC,WGS,paired-end,Novogene
BS_8XYJEWN4,9082456310,89925310,149,101,183,ILLUMINA,Illumina NovaSeq 6000,GENOMIC,WXS,paired-end,The Translational Genomics Research Institute
BS_8YD46AZB,61556056159,411426793,32.628461,149.616061,331,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_8Z3SCKB5,34949651670,131885478,,265,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_8ZD6J47V,37220594850,137854055,,270,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_8ZE4Z9G5,22361171917,77913491,,287,,ILLUMINA,Illumina HiSeq 2500,TRANSCRIPTOMIC,RNA-Seq,paired-end,CHOP DGD
BS_8ZP3CBQA,55608763392,203695104,,273,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_8ZS9F31R,10287789400,51438947,,200,,ILLUMINA,Illumina HiSeq 2500,TRANSCRIPTOMIC,RNA-Seq,paired-end,BGI@CHOP Genome Center
BS_8ZTEXH90,32940674160,109075080,,302,,ILLUMINA,Illumina NovaSeq 6000,TRANSCRIPTOMIC,RNA-Seq,paired-end,Novogene
BS_8ZTNXCZJ,66348010800,442320072,37.710967,150,375,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,Genomic Clinical Core at Sidra Medical and Research Center
BS_8ZY4GST0,16065087068,79530134,,202,,ILLUMINA,Illumina NovaSeq 6000,TRANSCRIPTOMIC,RNA-Seq,paired-end,The Translational Genomics Research Institute
BS_90B22NGP,31520322532,124095758,,254,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_912NX4Y0,35487338752,138622417,,256,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_91CV203N,68595449903,456672572,37.966426,150.207072,392,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_91HP99HY,16432324799,115426004,200,142.362416,208,ILLUMINA,HiSeq X Ten,GENOMIC,WXS,paired-end,NantOmics
BS_91P6RMCF,124312234050,828748227,60.231964,150,275,ILLUMINA,Illumina NovaSeq 6000,GENOMIC,WGS,paired-end,Novogene
BS_91VYM11A,30918215817,118460597,,261,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_922YMFYK,138816453423,923721102,71.153656,150.279617,365,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_928HWFFM,107418889292,715797349,58.716923,150.068856,345,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_92HPNHFB,75054689761,499830403,40.013986,150.160313,349,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_92MT680S,11357086658,43347659,,262,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_92SK6DD8,68829620857,458311623,37.729399,150.180832,371,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_92VDQ0NE,58347792860,217715645,,268,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_938K7FSV,68302110296,454367915,37.323277,150.323357,406,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_93B38HPS,120229925743,800819703,64.554954,150.133576,342,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_93BV8AY9,103653964359,690048892,56.573459,150.212493,377,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_947CK40E,109071758262,726055019,63.215905,150.225197,370,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
